"日期","地址","成交價","面積_實","每呎價_實","資料來源"
"2024-12-10","旭禾苑 14樓 19室",425,398,10678,"Land"
"2024-12-06","將軍澳廣場 1期 1座 8樓 D室",595,414,14372,"Land"
"2024-12-06","海茵莊園 2座 30樓 B5室",572.7,288,19885,"Land"
"2024-11-29","爵悅庭 西爵軒 (B1) 32樓 F室",656,450,14578,"Land"
"2024-11-29","環宇海灣 車位 2樓 R78號",128,NA,NA,"Land"
"2024-11-29","城．點 17樓 J室",355,310,11452,"Land"
"2024-11-28","豐景園 5座 23樓 3室",400,457,8753,"Land"
"2024-11-28","美城苑 暉城閣 (C座) 二十三樓 22室",339,381,8898,"Land"
"2024-12-03","富景花園 6座 15樓 J室",280,484,5785,"Land"
"2024-12-03","冠暉苑 鳴暉閣 (A座) 3樓 5室",430,527,8159,"Land"
"2024-11-28","爵悅庭 東爵軒 (A1) 47樓 B室",835,646,12926,"Land"
"2024-12-06","宇晴軒 2期 7座 41樓 E室",668,445,15011,"Land"
"2024-12-06","佳悅 3樓 A室",282.8,178,15888,"Land"
"2024-11-28","海之戀 3期A 海之戀．愛炫美 5C座 20樓 B室",838,524,15992,"Land"
"2024-11-28","海濱南岸 7座 17樓 D室",860,589,14601,"Land"
"2024-11-26","海欣花園 6座 31樓 E室",610,465,13118,"Land"
"2024-11-25","荃豐中心 18樓 E室",425,376,11303,"Land"
"2024-11-25","荃灣中心 天津樓 (8座) 10樓 F室",354.8,425,8348,"Land"
"2024-11-29","華昇大廈 五樓 C室",324,285,11368,"Land"
"2024-12-05","廣源邨 廣棉樓 (4座) 15樓 22室",218,443,4921,"Land"
"2024-12-09","綠楊新邨 D座 19樓 4室",635,582,10911,"Land"
"2024-12-11","樂翠臺 2座 11樓 J室",515,700,7357,"Land"
"2024-12-11","華都大廈 7樓 A室",255,244,10451,"Land"
"2024-12-12","冠德苑 A座 (冠昌閣) 23樓 7室",680,568,11972,"Land"
"2024-12-03","林海山城 16座",1580.1,1310,12062,"Land"
"2024-12-09","錦繡花園 紫荊西路 138號",840,848,9906,"Land"
"2024-11-27","中華大廈 5樓 10室",630,678,9292,"Land"
"2024-12-10","康景花園 A座 5樓 2室",815,845,9645,"Land"
"2024-11-26","翠林閣 2座 6樓 B室",615,621,9903,"Land"
"2024-11-22","雍雅軒 1座 49樓 A室",800,639,12520,"Land"
"2024-11-29","101 Kings Road 15樓 G室",817.7,380,21518,"Land"
"2024-12-06","101 Kings Road 25樓 H室",1009.5,432,23368,"Land"
"2024-11-29","101 Kings Road 9樓 E室",809.9,399,20298,"Land"
"2024-11-29","101 Kings Road 17樓 E室",844.6,399,21168,"Land"
"2024-12-05","美城苑 暉城閣 (C座) 五樓 24室",330,381,8661,"Land"
"2024-12-10","第一閣 20樓 B室",668,322,20745,"Land"
"2024-12-11","定安大廈 F座 十一樓 F8室",324,310,10452,"Land"
"2024-12-06","永僑大廈 六樓 A室",300,457,6565,"Land"
"2024-11-22","美樂花園 8座 12樓 C室",378,591,6396,"Land"
"2024-12-09","萬盛閣 2座 13樓 C室",498,442,11267,"Land"
"2024-12-06","祥華邨 祥智樓 1樓 C1室",121,381,3176,"Land"
"2024-12-03","益輝大廈 12樓 A室",288,301,9568,"Land"
"2024-11-22","匯璽 3期 匯璽ll 5B座 47樓 F室",510,269,18959,"Land"
"2024-12-02","安寧大廈 8樓 A室",280,316,8861,"Land"
"2024-12-03","映灣園 1期 賞濤軒 2座 15樓 H室",825,956,8630,"Land"
"1900-01-01","美孚新邨 8期 百老匯街94-96號 11樓 94號D室",916,905,10122,"Land"
"2024-11-20","啟鑽苑 5座 (啟湖閣) 7樓 7室",172.77,NA,NA,"Land"
"2024-12-10","藍灣半島 1座 31樓 G室",678,455,14901,"Land"
"2024-12-09","家興大廈 車位 平台 27號",76,NA,NA,"Land"
"2024-12-10","匯景花園 12座 25樓 F室",918,718,12786,"Land"
"2024-12-11","寶馬山花園 1期 7座 10樓 C室",1375,845,16272,"Land"
"2024-12-11","麗晶花園 18座 25樓 G室",420,407,10319,"Land"
"2024-11-23","康翠臺 車位 3樓 307號",50,NA,NA,"Land"
"2024-11-27","維港滙 3期 1座 (1A) 1樓 B室",2945.3,893,32982,"Land"
"2024-12-10","星河明居 B座 11樓 9室",788,593,13288,"Land"
"2024-12-04","Hollywood Hill 23樓 A室",955,NA,NA,"Land"
"2024-11-29","兆康苑 兆泰閣 (T座) 二十五樓 1室",300,447,6711,"Land"
"2024-12-06","康福園 A座 七樓 D室",900,1003,8973,"Land"
"2024-12-03","翰林峰 2座 17樓 D室",472,225,20978,"Land"
"2024-12-09","嘉亨灣 5座 59樓 G室",868,498,17430,"Land"
"2024-12-15","兆山苑 楊景閣 (G座) 高層 5室",303.8,546,5564,"AC"
"2024-12-14","上水中心 3座 低層 A室",345,351,9829,"AC"
"2024-12-14","啟德1號 I 大廈第1座 高層 B室",987.78,558,17702,"AC"
"2024-12-13","山麗苑 F座 中層 7室",177.8,283,6283,"AC"
"2024-12-13","半山壹號 2期 富甲半山 半山徑17號 高層 17號",2150,1137,18909,"AC"
"2024-12-13","太古城 翠湖台 鄱陽閣 (2座) 中層 E室",650,583,11149,"AC"
"2024-12-13","愉景灣 15期 悅堤",2100,1924,10915,"AC"
"2024-12-13","上水中心 4座 高層 E室",612,532,11504,"AC"
"2024-12-13","新都城 1期 4座 高層 D室",690,526,13118,"AC"
"2024-12-13","Yoho Town 1期 9座 中層 D室",535,422,12678,"AC"
"2024-12-13","恒豐園 2座 低層 G室",442,620,7129,"AC"
"2024-12-13","逸瓏灣8 3C座 中層 F室",766.8,592,12953,"AC"
"2024-12-13","杏花邨 42座 中層 7室",928,713,13015,"AC"
"2024-12-13","日出康城 3期A 緻藍天 晶巒 (5座) 低層 LC室",788,758,10396,"AC"
"2024-12-13","美孚新邨 2期 百老匯街44-46號 低層 44號C室",800,931,8593,"AC"
"2024-12-13","淘大花園 3B期 Q座 中層 7室",552,484,11405,"AC"
"2024-12-13","淘大花園 3期 L座 高層 8室",368,285,12912,"AC"
"2024-12-13","南豐廣場 3座 低層 F室",495,400,12375,"AC"
"2024-12-13","蔚藍灣畔 5座 中層 C室",693,490,14143,"AC"
"2024-12-13","昇薈 9座 中層 A室",1228,1159,10595,"AC"
"2024-12-13","海悅花園 2座 中層 H室",480,590,8136,"AC"
"2024-12-13","盈翠半島 1期 6座 低層 H室",813,518,15695,"AC"
"2024-12-13","麗城花園 3期 3座 高層 A室",625,728,8585,"AC"
"2024-12-13","海堤灣畔 3座 高層 G室",868,855,10152,"AC"
"2024-12-13","新豐大廈 高層 B室",350,392,8929,"AC"
"2024-12-13","維也納花園 3座 高層 H室",380,478,7950,"AC"
"2024-12-13","荃灣中心 蘇州樓 (4座) 低層 B室",310,380,8158,"AC"
"2024-12-13","御龍山 11座 高層 D室",810,495,16364,"AC"
"2024-12-13","Novo Land 1A期 Elverum 1座 低層 H室",300,235,12766,"AC"
"2024-12-13","帝庭居 1期 2座 D室",480,474,10127,"AC"
"2024-12-13","南灣 8座 低層 B室",1780,1052,16920,"AC"
"2024-12-13","寶樺臺 高層 C室",4630,1539,30084,"AC"
"2024-12-13","太古城 星輝台 天星閣 (47座) 高層 A室",880,580,15172,"AC"
"2024-12-13","天晉 IIIA 2A座 高層 C室",812,541,15009,"AC"
"2024-12-13","東港城 6座 中層 B室",618,466,13262,"AC"
"2024-12-13","愉景新城 1期 4座 低層 F室",722.8,653,11069,"AC"
"2024-12-13","翠擁華庭 8座 低層 B室",760,844,9005,"AC"
"2024-12-13","新峰花園 2期 3座 低層 E室",749,865,8659,"AC"
"2024-12-13","兆安苑 定邦閣 (D座) 中層 5室",338,495,6828,"AC"
"2024-12-13","曉峰灣畔 4座 低層 A室",713.8,646,11050,"AC"
"2024-12-13","嘉匯 9座 高層 E室",1250,632,19778,"AC"
"2024-12-13","Yoho Town 1期 3座 高層 H室",555,433,12818,"AC"
"2024-12-06","上水名都 柏林閣 (1座) 21樓 C室",386,369,10461,"Land"
"2024-11-29","怡樂花園 2座 22樓 F室",402,511,7867,"Land"
"2024-12-02","The Campton 10樓 R室",770,512,15039,"Land"
"2024-12-09","嘉文花園 1座 15樓 A室",1694,1000,16940,"Land"
"2024-12-09","清麗苑 麗建閣 (C座) 十樓 3室",300,411,7299,"Land"
"2024-12-06","榮輝中心 2座 34樓 J室",270,468,5769,"Land"
"2024-11-13","美景樓 2期 2座 十三樓 20室",280,378,7407,"Land"
"2024-12-06","愉翠苑 愉居閣 (J座) 1樓 2室",540,650,8308,"Land"
"2024-12-09","俊民苑 文彥閣 (M座) 十三樓 2室",475,485,9794,"Land"
"2024-11-23","金巴利大廈 七樓 C室",800,1157,6914,"Land"
"2024-12-06","嘉華大廈 3樓 E室",360,545,6606,"Land"
"2024-12-06","皇府山 車位 地下 P42號",135,NA,NA,"Land"
"2024-12-05","匯景花園 9座 20樓 C室",728,612,11895,"Land"
"2024-11-26","金谷大廈 12樓 A室(137號)",673,573,11745,"Land"
"2024-12-02","Grand Yoho 1期 10座 30樓 F室",823,592,13902,"Land"
"2024-11-22","海濱南岸 1座 18樓 K室",750,481,15593,"Land"
"2023-02-20","安秀苑 A座 18樓 5室",188.81,NA,NA,"Land"
"2023-01-31","安秀苑 A座 3樓 10室",237.39,NA,NA,"Land"
"2022-12-15","安秀苑 A座 17樓 16室",310.55,NA,NA,"Land"
"2023-01-09","安秀苑 A座 30樓 11室",272.6,NA,NA,"Land"
"2023-01-19","安秀苑 A座 17樓 25室",251.61,NA,NA,"Land"
"2022-12-28","安秀苑 A座 24樓 13室",305.34,NA,NA,"Land"
"2023-02-14","安秀苑 A座 29樓 3室",195.82,NA,NA,"Land"
"2022-12-16","安秀苑 A座 22樓 2室",309.56,NA,NA,"Land"
"2022-12-20","安秀苑 A座 12樓 16室",305.6,NA,NA,"Land"
"2023-01-11","安秀苑 B座 11樓 14室",255.35,NA,NA,"Land"
"2023-03-30","高宏苑 A座 36樓 24室",255.54,NA,NA,"Land"
"2023-05-08","高宏苑 B座 21樓 4室",156.39,NA,NA,"Land"
"2023-03-30","高宏苑 A座 33樓 24室",254.4,NA,NA,"Land"
"2024-03-27","兆翠苑 B座 8樓 5室",185.87,NA,NA,"Land"
"2024-02-08","兆翠苑 A座 10樓 1室",323.44,NA,NA,"Land"
"2022-12-06","冠山苑 21樓 7室",336.85,NA,NA,"Land"
"2023-06-14","高宏苑 A座 3樓 9室",97.22,NA,NA,"Land"
"2023-02-15","安秀苑 A座 18樓 3室",189.96,NA,NA,"Land"
"2022-12-16","安秀苑 A座 26樓 1室",315.73,NA,NA,"Land"
"2023-01-18","安秀苑 A座 24樓 25室",256.65,NA,NA,"Land"
"2022-11-21","啟欣苑 A座 7樓 21室",368.88,NA,NA,"Land"
"2023-02-17","啟欣苑 B座 34樓 7室",157.3,NA,NA,"Land"
"2023-02-16","啟欣苑 A座 37樓 7室",160.13,NA,NA,"Land"
"2022-12-13","啟欣苑 B座 33樓 14室",258.37,NA,NA,"Land"
"2022-11-22","啟欣苑 A座 4樓 21室",364.47,NA,NA,"Land"
"2023-01-04","啟欣苑 B座 23樓 1室",237.99,NA,NA,"Land"
"2022-11-24","啟欣苑 B座 32樓 9室",397.18,NA,NA,"Land"
"2022-11-25","啟欣苑 B座 1樓 15室",310.8,NA,NA,"Land"
"2024-12-02","傲雲峰 2座 46樓 C室",1150,691,16643,"Land"
"2024-11-27","忠信大廈 三樓 67A號",250,450,5556,"Land"
"2024-12-06","天富苑 能富閣 (M座) 36樓 5室",468,650,7200,"Land"
"2024-12-10","雅濤閣 1座 2樓 K室",510,591,8629,"Land"
"2024-12-06","翠麗花園 1座 22樓 F室",260,481,5405,"Land"
"2024-12-05","名鑽 8樓 E室",937.8,448,20933,"Land"
"2024-11-29","海逸豪園 4期(IVA) 海逸灣 21座 21樓 C室",1398,871,16051,"Land"
"2024-12-04","海逸豪園 4期(IVA) 海逸灣 18座 10樓 C室",1600,1100,14545,"Land"
"2024-12-06","東旭苑 東曉閣 (C座) 32樓 7室",645,650,9923,"Land"
"2024-11-28","新都城大廈 7樓 33室",500,578,8651,"Land"
"2024-12-09","欣明苑 欣梅閣 (C座) 18樓 5室",368,554,6643,"Land"
"2024-11-27","富貴大廈 北座(牡丹大廈) 四樓 1室",276,350,7886,"Land"
"2022-12-01","啟欣苑 B座 15樓 3室",316.82,NA,NA,"Land"
"2024-12-10","寶珮苑 寶瑛閣 (C座) 十六樓 9室",500,645,7752,"Land"
"2024-12-03","金柏樓 三樓 3室",238,475,5011,"Land"
"2024-12-04","長沙大樓 五樓 118號(C室)",338,568,5951,"Land"
"2024-11-25","Larchwood 3樓 G室",498.8,184,27109,"Land"
"2024-11-28","聯盛大廈 龍圖閣 三樓 6室",218,287,7596,"Land"
"2024-12-02","白楊街26號 六樓 前座",210,367,5722,"Land"
"2024-12-02","美孚新邨 6期 蘭秀道34-36號 5樓 34號A室",870,911,9550,"Land"
"2024-12-05","花園街133號 八樓 133號",282,626,4505,"Land"
"2024-11-26","涵碧別墅 二樓 4A室",826,870,9494,"Land"
"2024-11-25","幸俊苑 俊禮閣 (A座) 21樓 3室",362,407,8894,"Land"
"2024-12-04","海逸豪園 3期 悅濤灣 8座 12樓 D室",895,586,15273,"Land"
"2024-03-07","兆翠苑 A座 2樓 4室",235.54,NA,NA,"Land"
"2024-12-09","廣東道1070號 三樓 1070號",300,481,6237,"Land"
"2024-12-03","新元朗中心 3座 21樓 D室",572,485,11794,"Land"
"2024-12-05","海灣花園 2座 31樓 C室",495,474,10443,"Land"
"2024-12-09","錦英苑 錦強閣 (C座) 三十三樓 10室",405,554,7310,"Land"
"2024-11-19","新豪大廈 七樓 8室",300,330,9091,"Land"
"2024-11-27","紅磡灣中心 車位 地庫 143號",100,NA,NA,"Land"
"2024-11-27","紅磡灣中心 車位 地庫 140號",100,NA,NA,"Land"
"2024-11-27","紅磡灣中心 車位 地庫 142號",100,NA,NA,"Land"
"2024-12-12","大同新邨 大富樓 (A座) 十一樓 5室",280,326,8589,"Land"
"2024-12-06","錦堂樓 五樓 22室",275,379,7256,"Land"
"2024-11-28","潤發大廈 6樓 D室",410,415,9880,"Land"
"2024-11-22","林海山城 山城徑18號",6640,3320,20000,"Land"
"2024-11-22","Larchwood 3樓 F室",588.8,228,25825,"Land"
"2024-12-06","海日灣II 9座 17樓 B室",720,620,11613,"Land"
"2024-12-09","日出康城 9期A MARINI 車位 2樓 R256號",228,NA,NA,"Land"
"2024-12-09","匡湖居 4期 G6座",2160,1301,16603,"Land"
"2024-11-26","采葉庭 車位 地庫 E7號",100,NA,NA,"Land"
"2024-11-22","朗譽 2座 15樓 E室",651.25,331,19675,"Land"
"2024-11-22","朗譽 2座 15樓 J室",915.52,498,18384,"Land"
"2024-12-09","君傲灣 1座 46樓 A室",900,650,13846,"Land"
"2024-11-25","THE PARKSIDE 車位 地庫 R016號",149,NA,NA,"Land"
"2024-12-02","富豪花園 車位 地庫2 1149號",51,NA,NA,"Land"
"2024-12-10","星域軒 1座 35樓 E室",2150,734,29292,"Land"
"2024-11-15","鴨脷洲大街115-117號 三樓 A室",290,356,8146,"Land"
"2024-11-25","緹岸 1期 2A座 12樓 B室",290,312,9295,"Land"
"2024-11-19","珍寶大樓 三樓 B室",185,285,6491,"Land"
"2024-11-27","天馬苑 駿飛閣 (C座) 二十八樓 4室",295,338,8728,"Land"
"2024-11-27","得寶花園 C座 21樓 C6室",298,282,10567,"Land"
"2024-11-27","樂悠居 37樓 16室",698,538,12974,"Land"
"2024-11-27","美景樓 1期 1座 七樓 16室",255,357,7143,"Land"
"2024-12-04","豪景花園 1期 愛都閣 (5座) 16樓 G室",290,365,7945,"Land"
"2024-11-22","美城大廈 4樓 511號(前座)",320,395,8101,"Land"
"2024-11-26","帝峰．皇殿 1座 71樓 A室",3800,1424,26685,"Land"
"2024-12-02","富雅花園 2座 (金柏閣) 22樓 D室",558,446,12511,"Land"
"2024-11-29","利奧坊．凱岸 2座 11樓 K室",428,278,15396,"Land"
"2024-11-29","迎海 3期 迎海‧星灣御 22座 11樓 D室",666,496,13427,"Land"
"2024-12-02","溱岸8號 3座 22樓 B室",1650,934,17666,"Land"
"2024-12-06","碧瑤灣 車位 低層地下1樓 248號(19-24座)",150,NA,NA,"Land"
"2024-12-06","聯盛大廈 燕安閣 九樓 9室",292,287,10174,"Land"
"2024-11-29","環海．東岸 10樓 C室(T1c)",329.8,228,14465,"Land"
"2024-11-28","海逸豪園 3期 悅濤灣 15A座 18樓 H室",1313,868,15127,"Land"
"2024-12-03","維港1號 1A座 36樓 A室",1530.7,643,23806,"Land"
"2024-12-09","利奧坊．壹隅 2座 12樓 F室",531.15,255,20829,"Land"
"2024-12-03","柏傲灣 2A座 30樓 B室",1732.5,874,19823,"Land"
"2024-12-04","喜韻 2座 33樓 C室",758,543,13959,"Land"
"2024-12-09","美景樓 1期 1座 十樓 18室",280,357,7843,"Land"
"2024-11-28","德田邨 德瑞樓 (5座) 11樓 6室",218,443,4921,"Land"
"2024-12-06","滙都 1期 滙都 I 2座 1樓 A05室",438.57,403,10883,"Land"
"2024-12-03","滙都 2期 滙都 II 6座 2樓 B05室",458.71,424,10819,"Land"
"2024-12-06","滙都 2期 滙都 II 6座 2樓 B06室",359.69,348,10336,"Land"
"2024-12-06","滙都 2期 滙都 II 6座 2樓 B10室",438.87,451,9731,"Land"
"2024-12-06","滙都 2期 滙都 II 6座 3樓 A03室",553.01,535,10337,"Land"
"2024-12-02","滙都 2期 滙都 II 6座 3樓 B05室",460.09,424,10851,"Land"
"2024-12-06","滙都 2期 滙都 II 6座 5樓 A03室",560.36,535,10474,"Land"
"2024-12-06","滙都 2期 滙都 II 6座 5樓 B08室",432.45,431,10034,"Land"
"2024-12-06","滙都 2期 滙都 II 6座 5樓 B09室",351.14,340,10328,"Land"
"2024-12-06","滙都 2期 滙都 II 6座 6樓 A01室",437.41,436,10032,"Land"
"2024-12-06","滙都 2期 滙都 II 6座 6樓 A07室",425.61,433,9829,"Land"
"2024-12-06","滙都 2期 滙都 II 6座 6樓 A08室",468.19,449,10427,"Land"
"2024-12-06","滙都 2期 滙都 II 6座 6樓 A09室",453.74,450,10083,"Land"
"2024-11-29","滙都 2期 滙都 II 6座 6樓 B02室",374.92,336,11158,"Land"
"2024-12-06","滙都 2期 滙都 II 6座 6樓 B03室",456.39,441,10349,"Land"
"2024-11-29","滙都 2期 滙都 II 6座 6樓 B05室",430.15,424,10145,"Land"
"2024-12-06","滙都 2期 滙都 II 6座 6樓 B08室",434.59,431,10083,"Land"
"2024-12-06","滙都 2期 滙都 II 6座 6樓 B09室",352.85,340,10378,"Land"
"2024-12-06","滙都 2期 滙都 II 6座 7樓 A01室",460.58,436,10564,"Land"
"2024-12-06","滙都 2期 滙都 II 6座 7樓 A03室",592.42,535,11073,"Land"
"2024-12-06","滙都 2期 滙都 II 6座 8樓 A05室",442.2,445,9937,"Land"
"2024-12-06","滙都 2期 滙都 II 6座 8樓 A09室",488.67,450,10859,"Land"
"2024-12-06","滙都 2期 滙都 II 6座 8樓 B03室",461.7,441,10469,"Land"
"2024-12-06","滙都 2期 滙都 II 6座 9樓 A01室",465.54,436,10678,"Land"
"2024-12-06","滙都 2期 滙都 II 6座 9樓 A03室",598.75,535,11192,"Land"
"2024-12-06","滙都 2期 滙都 II 6座 9樓 A05室",444.6,445,9991,"Land"
"2024-12-06","滙都 2期 滙都 II 6座 11樓 B03室",469.13,441,10638,"Land"
"2024-12-06","滙都 2期 滙都 II 6座 11樓 B08室",467.42,431,10845,"Land"
"2024-12-02","御豪山莊 2座 8樓 F室",603.8,689,8763,"Land"
"2024-12-03","大埔中心 4期 10座 4樓 C室",390,371,10512,"Land"
"2024-12-04","嘉湖山莊 6期 美湖居 7座 26樓 A室",529.8,629,8423,"Land"
"2024-12-03","麗東海景豪苑 1座 3樓 B室",570,530,10755,"Land"
"2024-11-21","瑧譽 洋房2",11600,5021,23103,"Land"
"2024-12-02","清水灣半島 2期 7座 50樓 C室",595,526,11312,"Land"
"2024-12-04","黃金海灣 1期 意嵐 5A座 25樓 K室",248.5,206,12063,"Land"
"2024-11-29","Double Coast 1期 Double Coast I 5座 5樓 E室",902.1,439,20549,"Land"
"2024-12-09","海堤灣畔 2座 48樓 C室",600,521,11516,"Land"
"2024-11-16","瑜德大廈 5樓 D室(8號)",295,395,7468,"Land"
"2024-11-29","高臨 A1座 28樓 B室",1079.8,416,25957,"Land"
"2024-12-06","嘉湖山莊 5期 麗湖居 4座 29樓 G室",430,547,7861,"Land"
"2024-11-29","愛琴海岸 5座 23樓 D室",558,617,9044,"Land"
"2024-12-05","帝濤灣 浪琴軒 3座 16樓 C室",900,1212,7426,"Land"
"2024-11-22","爵悅庭 東爵軒 (A1) 39樓 A室",615,475,12947,"Land"
"2024-12-04","翠怡花園 1期 1座 12樓 C室",388,365,10630,"Land"
"2024-11-29","海濱花園 海銀閣 (4座) 10樓 F室",483,497,9718,"Land"
"2024-12-05","溱岸8號 1座 30樓 A室",2000,1250,16000,"Land"
"2024-11-29","香島 3座 5樓 C室",1180,882,13379,"Land"
"2024-12-06","The Haddon 9樓 P室",570.6,314,18172,"Land"
"2024-11-29","天宇海 6A座 19樓 B室",758,694,10922,"Land"
"2024-12-09","幸運大廈 七樓 F室",308,265,11623,"Land"
"2024-12-03","碧堤半島 車位 5樓 R5220號",74.5,NA,NA,"Land"
"2024-11-29","綠楊新邨 C座 20樓 1室",619,582,10636,"Land"
"2024-12-05","金獅花園 2期 金貴閣 (B座) 二十七樓 3室",300,281,10676,"Land"
"2024-12-04","東濤苑 映濤閣 (D座) 8樓 4室",545,516,10562,"Land"
"2024-11-22","將軍澳廣場 2期 8座 3樓 F室",575,429,13403,"Land"
"2024-11-23","日出康城 2期C 領凱 9座 47樓 RA室",690,676,10207,"Land"
"2024-12-04","啟鑽苑 4座 (啟濤閣) 30樓 16室",120.5,NA,NA,"Land"
"2024-11-20","綠楊新邨 G座 4樓 3室",420,451,9313,"Land"
"2024-11-29","沙田第一城 1期 12座 10樓 A室",598,515,11612,"Land"
"2024-12-06","駿景園 車位 地下 B065號",100,NA,NA,"Land"
"2024-12-06","日出康城 3期A 緻藍天 翠堤 (2座) 26樓 RD室",850,784,10842,"Land"
"2024-12-11","昌盛苑 昌兆閣 (B座) 23樓 2室",444.5,650,6838,"Land"
"2024-12-09","嘉湖山莊 1期 樂湖居 車位 地庫1 162號",100,NA,NA,"Land"
"2024-11-22","新都城 2期 2座 6樓 A室",618,538,11487,"Land"
"2024-11-22","愛琴海岸 5座 20樓 A室",602,733,8213,"Land"
"2024-11-15","新城市廣場 3期 銀樺閣 (4座) 15樓 D室",865,640,13516,"Land"
"2024-12-10","黃埔花園 12期 銀竹苑 3座 14樓 G室",910,729,12483,"Land"
"2024-12-09","翠園大樓 2座 七樓 2室",280,427,6557,"Land"
"2024-12-06","The Parkside 1座 9樓 D室",850,507,16765,"Land"
"2024-11-28","五聯大廈 五樓 E室",245.5,352,6974,"Land"
"2024-11-25","寶亨大廈 B座 九樓 B6室",380,358,10615,"Land"
"2024-11-28","駿發花園 3座 10樓 A室",700,606,11551,"Land"
"2024-12-02","天璽 21座 - 5區 (星鑽) 15樓 E室",2880,831,34657,"Land"
"2024-12-05","富康花園 8座 27樓 A室",350,431,8121,"Land"
"2024-12-06","怡靖苑 閒靜閣 (A座) 二樓 16室",518,637,8132,"Land"
"2024-11-26","美孚新邨 2期 百老匯街40-42號 14樓 40號B室",603.8,680,8879,"Land"
"2024-11-22","飛揚 2期 5座 1樓 H室",306.9,266,11538,"Land"
"2024-12-02","海日灣II 8座 7樓 C室",1560.1,1062,14690,"Land"
"2024-12-10","長興大廈 五樓 N室",185.5,233,7961,"Land"
"2024-11-29","尚逸 28樓 D室",729.29,286,25500,"Land"
"2024-11-28","農圃道18號 27樓 B室",748,494,15142,"Land"
"2024-11-29","福和大樓 A座 八樓 A4室",280,355,7887,"Land"
"2024-12-06","星凱．堤岸 1座 37樓 C室",472.9,228,20741,"Land"
"2024-11-20","會展中心會景閣 24樓 5室",1328,922,14403,"Land"
"2024-11-25","日出康城 10期 LP10 2座 (2A) 50樓 A室",3350,1518,22069,"Land"
"2024-12-04","安和園 安寧大廈 十樓 H室",295,365,8082,"Land"
"2024-11-22","Henley Park 1B座 22樓 F室",1644.75,564,29162,"Land"
"2024-11-29","101 Kings Road 7樓 H室",875.5,432,20266,"Land"
"2024-11-29","101 Kings Road 9樓 L室",1043.1,434,24035,"Land"
"2024-12-09","101 Kings Road 10樓 E室",797.5,399,19987,"Land"
"2024-11-29","101 Kings Road 11樓 G室",781.4,380,20563,"Land"
"2024-11-29","101 Kings Road 12樓 G室",810.7,380,21334,"Land"
"2024-11-29","101 Kings Road 17樓 H室",941.5,432,21794,"Land"
